CustomerID,Gender,Age,City,TenureMonths,PlanType,MonthlyCharges,Contract,PaymentMethod,SupportCallsLast6Mo,AutoPayEnabled,SatisfactionScore,Churn
CUST-2074,Male,61,Bengaluru,13,Standard,877.88,2 Year,UPI,2,Yes,3.0,No
CUST-1952,Female,36,bengaluru,40,Standard,973.84,Month-to-Month,Credit Card,0,Yes,4.0,No
CUST-1771,Male,25,bengaluru,30,Basic,495.84,1 Year,Net Banking,4,No,5.0,Yes
CUST-1371,Male,54,BENGALURU,13,Basic,497.87,1 Year,Net Banking,1,Yes,2.0,No
CUST-1434,Male,18,Bengaluru,8,Premium,1349.15,1 Year,Credit Card,0,Yes,5.0,No
CUST-1665,Male,67,Hyderabad,22,Standard,921.06,1 Year,UPI,0,No,,No
CUST-1168,Male,56,pune,18,Basic,509.95,Month-to-Month,Net Banking,3,No,3.0,Yes
CUST-2126,Female,26,Pune,34,Basic,495.54,Month-to-Month,Net Banking,1,No,3.0,No
CUST-1524,Female,42,delhi,42,Basic,515.99,Month-to-Month,Credit Card,3,Yes,3.0,No
CUST-1389,Female,43,Bengaluru,29,Standard,933.47,Month-to-Month,Credit Card,3,Yes,,Yes
CUST-1228,Male,46,bengaluru,35,Premium,1283.64,2 Year,UPI,0,No,4.0,No
CUST-1462,Female,25,BENGALURU,54,Basic,513.1,Month-to-Month,Net Banking,1,No,3.0,Yes
CUST-1986,Male,24,Delhi,13,Basic,492.78,Month-to-Month,UPI,1,No,4.0,No
CUST-2142,Male,38,Hyderabad,43,Standard,949.37,Month-to-Month,UPI,1,No,4.0,No
CUST-1426,Female,69,Delhi,30,Basic,537.43,Month-to-Month,UPI,1,Yes,1.0,Yes
CUST-1964,Male,21,MUMBAI,19,Basic,503.57,Month-to-Month,UPI,1,Yes,4.0,Yes
CUST-1959,Male,68,Mumbai,16,Standard,956.78,Month-to-Month,UPI,2,No,2.0,Yes
CUST-1580,Male,42,mumbai,7,Basic,463.39,1 Year,Credit Card,5,No,5.0,No
CUST-1289,Male,29,DELHI,32,Standard,917.12,Month-to-Month,Net Banking,1,No,4.0,Yes
CUST-1850,Female,52,Delhi,50,Premium,1293.01,Month-to-Month,UPI,0,Yes,1.0,No
CUST-1295,Male,32,mumbai,45,Premium,1294.22,Month-to-Month,Credit Card,1,Yes,5.0,No
CUST-1557,Male,65,delhi,26,Standard,906.89,Month-to-Month,UPI,1,Yes,1.0,No
CUST-2102,Female,36,Delhi,17,Basic,543.84,Month-to-Month,Cash,1,No,4.0,No
CUST-1369,Male,54,Delhi,17,Standard,798.24,Month-to-Month,Credit Card,1,No,3.0,Yes
CUST-2034,Male,46,bengaluru,52,Standard,816.44,2 Year,Credit Card,0,Yes,1.0,No
CUST-1085,Male,61,Hyderabad,25,Standard,840.57,2 Year,Cash,2,No,1.0,No
CUST-1537,Female,31,mumbai,59,Standard,983.77,Month-to-Month,Credit Card,3,No,3.0,No
CUST-1914,Male,51,DELHI,24,Basic,496.55,Month-to-Month,UPI,0,No,1.0,Yes
CUST-1973,Female,69,mumbai,39,Standard,867.59,Month-to-Month,UPI,0,No,1.0,Yes
CUST-2106,Male,68,BENGALURU,15,Basic,395.35,Month-to-Month,Net Banking,3,No,2.0,Yes
CUST-1090,Male,37,delhi,29,Premium,1285.45,1 Year,UPI,0,Yes,2.0,No
CUST-1364,Female,45,MUMBAI,53,Premium,1169.81,Month-to-Month,Credit Card,1,Yes,2.0,No
CUST-1197,Female,64,DELHI,43,Basic,532.16,1 Year,Credit Card,0,No,2.0,Yes
CUST-2121,Female,34,delhi,47,Standard,889.77,Month-to-Month,UPI,4,No,1.0,Yes
CUST-1084,Male,46,BENGALURU,21,Premium,1264.58,Month-to-Month,UPI,0,No,3.0,Yes
CUST-1259,Female,75,Mumbai,16,Basic,466.35,Month-to-Month,Credit Card,3,Yes,,Yes
CUST-1235,Male,35,Delhi,27,Standard,892.49,1 Year,Credit Card,1,Yes,4.0,No
CUST-1905,Male,52,mumbai,11,Basic,436.28,Month-to-Month,Credit Card,4,Yes,5.0,Yes
CUST-1714,Male,66,DELHI,49,Premium,1131.43,1 Year,Cash,1,No,3.0,No
CUST-1474,Female,22,bengaluru,43,Premium,1354.69,Month-to-Month,Cash,1,No,3.0,Yes
CUST-1629,Male,53,Bengaluru,8,Basic,514.4,Month-to-Month,UPI,1,No,5.0,Yes
CUST-1102,Female,55,delhi,42,Basic,470.98,1 Year,Credit Card,0,Yes,2.0,No
CUST-1690,Male,65,Mumbai,43,Premium,1260.49,1 Year,UPI,1,Yes,3.0,No
CUST-2192,Female,64,DELHI,55,Premium,1222.61,Month-to-Month,Net Banking,3,Yes,4.0,No
CUST-1515,Male,32,bengaluru,58,Premium,1288.31,Month-to-Month,Net Banking,2,No,5.0,Yes
CUST-1611,Male,21,MUMBAI,56,Standard,855.2,Month-to-Month,Credit Card,2,No,4.0,Yes
CUST-1563,Male,60,Hyderabad,57,Basic,474.65,Month-to-Month,Credit Card,3,Yes,3.0,Yes
CUST-1477,Male,45,DELHI,30,Standard,818.99,Month-to-Month,Credit Card,1,Yes,2.0,Yes
CUST-1776,Male,22,bengaluru,26,Basic,409.0,Month-to-Month,Net Banking,4,No,,Yes
CUST-1040,Male,34,Hyderabad,59,Standard,784.96,Month-to-Month,Credit Card,2,No,3.0,Yes
CUST-1517,Male,29,Delhi,16,Basic,448.37,Month-to-Month,Cash,3,No,,Yes
CUST-1889,Male,27,Hyderabad,32,Standard,943.68,2 Year,Credit Card,2,No,2.0,Yes
CUST-1435,Male,72,Mumbai,22,Premium,1170.11,1 Year,UPI,3,Yes,5.0,Yes
CUST-1322,Female,19,MUMBAI,34,Basic,473.57,Month-to-Month,UPI,2,No,2.0,Yes
CUST-1392,Male,72,Chennai,32,Standard,860.83,Month-to-Month,Cash,2,Yes,3.0,No
CUST-2190,Female,29,Delhi,2,Standard,895.8,1 Year,,0,Yes,1.0,No
CUST-2042,Female,66,Hyderabad,22,Standard,962.31,Month-to-Month,UPI,1,Yes,2.0,No
CUST-1482,Female,50,Mumbai,28,Basic,524.44,1 Year,UPI,1,No,2.0,No
CUST-2003,Female,22,Pune,56,Basic,548.56,2 Year,UPI,6,No,2.0,No
CUST-1691,Male,54,Delhi,2,Premium,1369.15,1 Year,UPI,2,No,3.0,No
CUST-1323,Female,56,Mumbai,9,Basic,538.47,1 Year,Net Banking,0,Yes,3.0,No
CUST-2172,Female,69,delhi,51,Standard,947.41,Month-to-Month,Credit Card,1,Yes,1.0,No
CUST-1267,Female,41,bengaluru,35,Standard,969.34,Month-to-Month,Credit Card,1,No,4.0,Yes
CUST-1780,Female,64,BENGALURU,2,Standard,842.26,Month-to-Month,Net Banking,3,No,4.0,No
CUST-1748,Female,38,Delhi,40,Premium,1325.08,Month-to-Month,Credit Card,1,No,2.0,Yes
CUST-1065,Male,35,Hyderabad,36,Basic,503.16,Month-to-Month,UPI,1,Yes,2.0,No
CUST-1572,Female,38,Hyderabad,32,Standard,1049.81,Month-to-Month,UPI,1,No,3.0,No
CUST-1627,Male,59,DELHI,18,Basic,501.31,Month-to-Month,Credit Card,1,No,1.0,Yes
CUST-1189,Female,58,Bengaluru,22,Standard,898.94,Month-to-Month,Credit Card,1,Yes,3.0,No
CUST-1030,Male,69,pune,2,Standard,824.03,Month-to-Month,UPI,0,No,3.0,No
CUST-1901,Male,71,mumbai,22,Standard,917.78,Month-to-Month,Credit Card,4,No,2.0,Yes
CUST-2154,Female,49,Delhi,29,Premium,1331.4,2 Year,Net Banking,3,No,1.0,Yes
CUST-1874,Male,24,Pune,23,Standard,883.7,2 Year,Net Banking,0,No,5.0,No
CUST-2072,Male,22,bengaluru,47,Standard,1023.2,Month-to-Month,UPI,1,No,3.0,No
CUST-2152,Female,48,Delhi,32,Premium,1463.7,1 Year,Net Banking,2,Yes,3.0,No
CUST-1558,Male,54,Mumbai,23,Standard,881.72,Month-to-Month,UPI,0,No,5.0,No
CUST-1753,Female,20,MUMBAI,47,Standard,1066.03,Month-to-Month,UPI,0,No,3.0,Yes
CUST-1280,Female,51,hyderabad,30,Basic,545.31,Month-to-Month,UPI,3,Yes,,Yes
CUST-2110,Male,22,DELHI,44,Premium,1355.73,1 Year,UPI,0,Yes,4.0,No
CUST-1715,Male,28,MUMBAI,42,Standard,863.47,Month-to-Month,Net Banking,2,Yes,4.0,No
CUST-1531,Female,55,delhi,13,Basic,503.45,1 Year,Credit Card,1,No,1.0,Yes
CUST-1327,Female,74,Chennai,14,Standard,689.87,Month-to-Month,Credit Card,4,No,5.0,No
CUST-1005,Male,50,pune,44,Basic,453.06,2 Year,UPI,1,No,3.0,No
CUST-1315,Female,71,MUMBAI,14,Standard,844.24,1 Year,UPI,2,No,3.0,No
CUST-2071,Male,36,Bengaluru,26,Basic,539.46,2 Year,,0,Yes,3.0,No
CUST-2017,Male,34,DELHI,8,Basic,472.07,Month-to-Month,UPI,0,Yes,5.0,No
CUST-1070,Female,25,Mumbai,32,Standard,908.13,Month-to-Month,Credit Card,1,No,1.0,No
CUST-1573,Male,40,pune,28,Basic,486.23,2 Year,Net Banking,2,No,5.0,No
CUST-1207,Male,20,MUMBAI,38,Basic,410.54,1 Year,UPI,1,No,1.0,No
CUST-1746,Female,44,Bengaluru,1,Basic,559.34,Month-to-Month,Credit Card,2,Yes,2.0,Yes
CUST-1561,Female,53,mumbai,49,Standard,914.05,Month-to-Month,Net Banking,1,Yes,2.0,Yes
CUST-1791,Male,33,MUMBAI,40,Premium,1336.51,Month-to-Month,Credit Card,0,Yes,3.0,No
CUST-1147,Female,37,delhi,55,Standard,885.74,Month-to-Month,,0,No,5.0,No
CUST-1016,Male,63,Bengaluru,6,Premium,1227.91,Month-to-Month,Net Banking,0,Yes,2.0,Yes
CUST-1407,Male,41,Bengaluru,41,Basic,545.69,Month-to-Month,Net Banking,0,No,2.0,Yes
CUST-1530,Female,61,bengaluru,42,Premium,1290.01,1 Year,UPI,3,No,3.0,No
CUST-2195,Male,30,bengaluru,52,Premium,1329.31,Month-to-Month,,4,No,4.0,Yes
CUST-2097,Male,63,BENGALURU,21,Premium,1230.32,Month-to-Month,,3,Yes,4.0,Yes
CUST-1174,Male,51,Pune,43,Basic,443.9,Month-to-Month,Credit Card,2,No,3.0,No
CUST-1991,Female,19,bengaluru,31,Basic,511.97,Month-to-Month,UPI,0,No,,No
CUST-2090,Male,34,chennai,50,Premium,1322.38,Month-to-Month,Credit Card,1,Yes,1.0,Yes
CUST-2178,Male,68,pune,2,Standard,954.74,Month-to-Month,Net Banking,0,No,4.0,Yes
CUST-1585,Female,21,delhi,15,Standard,894.59,1 Year,UPI,0,No,3.0,No
CUST-1844,Female,40,Mumbai,30,Basic,437.49,Month-to-Month,Cash,0,Yes,3.0,Yes
CUST-1949,Female,32,DELHI,17,Standard,825.34,1 Year,Credit Card,0,No,3.0,No
CUST-1059,Male,51,delhi,49,Standard,931.48,Month-to-Month,UPI,3,No,1.0,Yes
CUST-1913,Female,38,Hyderabad,46,Standard,900.32,Month-to-Month,Net Banking,3,Yes,1.0,No
CUST-1273,Female,53,Bengaluru,42,Basic,444.55,1 Year,UPI,1,No,3.0,Yes
CUST-1081,Female,69,Mumbai,35,Basic,505.44,1 Year,UPI,1,No,1.0,No
CUST-2027,Female,51,Bengaluru,59,Standard,972.57,Month-to-Month,UPI,1,Yes,5.0,No
CUST-1249,Female,46,Delhi,55,Basic,508.62,Month-to-Month,Cash,1,No,4.0,No
CUST-1724,Female,49,delhi,27,Basic,510.71,1 Year,UPI,1,No,5.0,No
CUST-1234,Male,61,Bengaluru,60,Standard,890.71,Month-to-Month,Credit Card,3,Yes,1.0,Yes
CUST-2166,Female,57,delhi,51,Standard,946.4,Month-to-Month,UPI,4,No,4.0,No
CUST-1575,Female,72,Pune,58,Standard,1041.73,2 Year,UPI,1,No,4.0,No
CUST-1725,Female,56,Bengaluru,55,Basic,463.18,2 Year,UPI,3,Yes,4.0,No
CUST-1491,Male,58,bengaluru,8,Standard,930.12,1 Year,Cash,0,No,2.0,No
CUST-1821,Female,70,Delhi,20,Basic,485.97,Month-to-Month,Net Banking,0,No,5.0,No
CUST-2079,Male,30,Pune,25,Premium,1358.91,Month-to-Month,UPI,2,No,2.0,Yes
CUST-1443,Male,64,Bengaluru,28,Premium,1272.8,Month-to-Month,UPI,1,No,1.0,No
CUST-1171,Female,75,MUMBAI,21,Basic,455.98,Month-to-Month,Net Banking,0,No,4.0,No
CUST-2091,Female,22,Hyderabad,29,Standard,716.46,Month-to-Month,UPI,3,Yes,4.0,Yes
CUST-1265,Female,61,pune,51,Standard,909.2,Month-to-Month,Credit Card,2,Yes,5.0,No
CUST-1339,Male,40,Bengaluru,9,Standard,975.99,1 Year,Credit Card,0,No,2.0,No
CUST-1887,Female,37,Bengaluru,36,Basic,495.9,1 Year,,1,Yes,1.0,No
CUST-1583,Male,68,Hyderabad,39,Standard,900.24,Month-to-Month,Net Banking,3,Yes,4.0,Yes
CUST-1694,Male,45,chennai,25,Standard,804.42,Month-to-Month,Credit Card,1,Yes,3.0,No
CUST-1717,Female,41,Pune,38,Basic,551.99,Month-to-Month,UPI,2,No,2.0,No
CUST-1054,Female,20,Delhi,1,Standard,857.83,1 Year,UPI,2,No,4.0,No
CUST-1393,Male,52,bengaluru,26,Standard,1015.81,1 Year,Credit Card,0,Yes,3.0,No
CUST-1845,Male,43,Hyderabad,29,Standard,935.71,Month-to-Month,UPI,4,No,1.0,Yes
CUST-1087,Female,41,delhi,47,Standard,892.69,Month-to-Month,Credit Card,2,Yes,4.0,No
CUST-1442,Female,39,Bengaluru,15,Basic,548.18,1 Year,Net Banking,0,Yes,3.0,No
CUST-1621,Male,30,Delhi,40,Basic,574.2,Month-to-Month,Net Banking,0,No,3.0,No
CUST-2041,Female,30,mumbai,39,Basic,480.92,2 Year,UPI,0,No,3.0,No
CUST-1463,Female,42,Bengaluru,14,Premium,1322.58,2 Year,Credit Card,1,No,1.0,No
CUST-1728,Female,53,bengaluru,56,Standard,918.03,2 Year,,3,Yes,4.0,No
CUST-1177,Female,61,mumbai,38,Basic,452.78,Month-to-Month,Credit Card,0,No,4.0,No
CUST-1566,Female,23,Chennai,38,Basic,426.46,2 Year,Net Banking,2,No,3.0,No
CUST-1118,Male,47,delhi,5,Premium,1171.96,Month-to-Month,UPI,1,No,,No
CUST-1839,Female,26,Hyderabad,55,Standard,949.9,Month-to-Month,UPI,1,No,3.0,No
CUST-1329,Male,19,Hyderabad,55,Basic,512.48,Month-to-Month,UPI,0,Yes,2.0,Yes
CUST-1125,Male,28,mumbai,3,Standard,886.01,Month-to-Month,Credit Card,1,No,3.0,Yes
CUST-1941,Male,51,Hyderabad,17,Standard,874.07,1 Year,UPI,1,Yes,5.0,No
CUST-1039,Female,20,Delhi,15,Basic,435.87,Month-to-Month,UPI,2,No,4.0,No
CUST-2194,Female,38,Delhi,51,Basic,449.81,Month-to-Month,UPI,2,No,3.0,No
CUST-1526,Male,66,Bengaluru,53,Standard,908.53,Month-to-Month,Cash,1,Yes,3.0,Yes
CUST-1425,Male,62,mumbai,46,Basic,380.11,2 Year,UPI,1,Yes,3.0,No
CUST-2170,Male,67,bengaluru,49,Standard,793.09,Month-to-Month,Net Banking,3,No,3.0,Yes
CUST-1121,Female,64,MUMBAI,34,Standard,894.9,Month-to-Month,UPI,4,No,2.0,Yes
CUST-1984,Male,39,Pune,6,Standard,970.56,1 Year,Net Banking,3,No,1.0,Yes
CUST-1467,Male,18,Hyderabad,4,Basic,583.01,Month-to-Month,,0,Yes,,Yes
CUST-1686,Female,72,DELHI,25,Basic,474.75,2 Year,Credit Card,2,No,5.0,No
CUST-1294,Male,38,Hyderabad,23,Basic,523.71,2 Year,Net Banking,3,Yes,1.0,Yes
CUST-2183,Female,52,mumbai,59,Premium,1332.09,Month-to-Month,Cash,3,Yes,1.0,No
CUST-1042,Male,73,Mumbai,51,Standard,946.22,1 Year,UPI,2,No,4.0,No
CUST-2063,Female,39,Hyderabad,50,Basic,439.95,Month-to-Month,Net Banking,1,No,3.0,Yes
CUST-1165,Male,56,delhi,54,Basic,532.67,Month-to-Month,,0,No,3.0,No
CUST-2092,Female,37,bengaluru,46,Basic,491.91,1 Year,Net Banking,1,No,3.0,Yes
CUST-2068,Male,40,pune,8,Basic,494.86,Month-to-Month,Cash,1,No,4.0,No
CUST-1132,Male,28,mumbai,48,Standard,914.57,Month-to-Month,Credit Card,4,Yes,5.0,Yes
CUST-1055,Female,18,delhi,49,Basic,508.09,Month-to-Month,,1,No,4.0,No
CUST-1459,Male,66,delhi,3,Standard,904.15,Month-to-Month,UPI,3,No,3.0,Yes
CUST-2100,Male,69,Hyderabad,48,Standard,905.78,1 Year,Net Banking,0,Yes,2.0,No
CUST-1804,Female,22,bengaluru,16,Basic,479.93,Month-to-Month,UPI,3,No,1.0,Yes
CUST-1668,Male,53,Pune,14,Premium,1256.25,Month-to-Month,UPI,1,No,3.0,No
CUST-1688,Male,34,delhi,29,Standard,964.59,1 Year,UPI,2,No,,No
CUST-2005,Female,30,delhi,53,Basic,485.33,2 Year,Credit Card,3,Yes,1.0,Yes
CUST-1067,Male,61,Bengaluru,45,Standard,799.34,1 Year,Net Banking,1,No,3.0,Yes
CUST-1782,Female,72,mumbai,49,Standard,959.71,Month-to-Month,Credit Card,0,No,1.0,Yes
CUST-1262,Female,54,Bengaluru,21,Standard,919.0,2 Year,Cash,0,No,2.0,No
CUST-2107,Male,60,BENGALURU,9,Premium,1286.65,1 Year,Net Banking,5,No,5.0,No
CUST-1999,Female,40,Mumbai,32,Premium,1253.17,Month-to-Month,Credit Card,6,Yes,2.0,Yes
CUST-1264,Female,45,delhi,6,Basic,421.98,1 Year,UPI,2,No,4.0,Yes
CUST-1161,Male,30,Pune,49,Basic,485.45,Month-to-Month,Net Banking,2,Yes,2.0,Yes
CUST-1260,Male,41,Chennai,33,Standard,828.8,2 Year,Credit Card,1,Yes,1.0,No
CUST-1333,Male,18,bengaluru,54,Standard,901.21,Month-to-Month,Net Banking,5,Yes,5.0,Yes
CUST-1439,Female,55,mumbai,57,Premium,1366.81,Month-to-Month,Credit Card,0,No,5.0,Yes
CUST-1429,Male,59,DELHI,18,Standard,887.68,Month-to-Month,Credit Card,1,Yes,4.0,No
CUST-2052,Female,50,Mumbai,17,Premium,1332.31,Month-to-Month,Net Banking,6,No,2.0,Yes
CUST-1387,Male,54,Mumbai,3,Basic,491.97,Month-to-Month,Credit Card,0,No,5.0,No
CUST-1475,Female,58,mumbai,32,Standard,1053.7,Month-to-Month,Net Banking,2,No,2.0,Yes
CUST-2191,Male,58,MUMBAI,38,Basic,450.58,1 Year,Cash,0,No,5.0,No
CUST-1486,Female,30,bengaluru,56,Basic,583.04,2 Year,Credit Card,4,No,1.0,Yes
CUST-1365,Female,74,Mumbai,29,Premium,1185.41,1 Year,Net Banking,5,Yes,1.0,No
CUST-1551,Female,46,bengaluru,17,Premium,1338.48,2 Year,Net Banking,4,Yes,2.0,No
CUST-1617,Male,48,mumbai,56,Standard,887.49,Month-to-Month,Credit Card,1,No,5.0,Yes
CUST-1835,Male,38,Pune,20,Standard,1020.98,Month-to-Month,UPI,0,No,1.0,No
CUST-2180,Female,66,Bengaluru,19,Standard,1030.32,Month-to-Month,Cash,0,Yes,2.0,Yes
CUST-1279,Female,32,MUMBAI,3,Basic,502.99,1 Year,Cash,0,Yes,3.0,No
CUST-1179,Female,57,MUMBAI,40,Standard,939.05,Month-to-Month,UPI,3,No,2.0,Yes
CUST-1402,Female,29,Bengaluru,1,Basic,465.13,1 Year,Cash,0,No,3.0,No
CUST-1504,Female,58,DELHI,37,Standard,848.17,Month-to-Month,Credit Card,2,No,4.0,No
CUST-1548,Female,23,MUMBAI,11,Standard,893.16,Month-to-Month,Credit Card,2,Yes,2.0,No
CUST-1398,Male,50,delhi,28,Premium,1371.13,2 Year,UPI,1,No,2.0,No
CUST-1944,Female,19,Pune,15,Premium,1274.62,Month-to-Month,UPI,2,Yes,2.0,No
CUST-1058,Male,32,Bengaluru,7,Basic,445.22,Month-to-Month,Credit Card,0,Yes,4.0,Yes
CUST-2076,Male,40,mumbai,37,Basic,551.98,Month-to-Month,Credit Card,3,Yes,2.0,Yes
CUST-1867,Male,41,Mumbai,37,Standard,879.57,1 Year,UPI,4,No,2.0,Yes
CUST-1160,Female,50,bengaluru,39,Standard,927.18,2 Year,UPI,3,No,1.0,Yes
CUST-1423,Male,37,DELHI,11,Basic,457.73,Month-to-Month,UPI,0,No,2.0,Yes
CUST-1876,Male,31,Hyderabad,11,Basic,526.19,Month-to-Month,UPI,1,No,4.0,No
CUST-1925,Male,48,hyderabad,42,Basic,467.32,2 Year,Credit Card,1,No,2.0,No
CUST-2198,Female,63,Mumbai,26,Standard,824.2,Month-to-Month,UPI,3,No,1.0,Yes
CUST-1831,Male,67,Bengaluru,31,Basic,538.61,Month-to-Month,Net Banking,1,No,3.0,Yes
CUST-1888,Male,35,mumbai,13,Basic,492.26,1 Year,Credit Card,3,No,2.0,No
CUST-2187,Female,72,delhi,56,Basic,451.68,2 Year,Credit Card,1,Yes,3.0,No
CUST-1318,Male,73,bengaluru,47,Basic,527.84,2 Year,Net Banking,1,No,4.0,No
CUST-1737,Male,23,Delhi,25,Standard,825.59,2 Year,UPI,2,Yes,2.0,No
CUST-1539,Male,19,bengaluru,40,Standard,792.71,Month-to-Month,Net Banking,3,No,4.0,Yes
CUST-1256,Female,47,mumbai,42,Premium,1304.1,Month-to-Month,Credit Card,1,Yes,1.0,No
CUST-1618,Male,61,Hyderabad,46,Standard,908.44,1 Year,Net Banking,2,No,1.0,No
CUST-1110,Male,41,Mumbai,23,Standard,881.29,1 Year,Credit Card,0,No,3.0,No
CUST-1777,Male,30,Pune,30,Basic,488.11,2 Year,UPI,1,No,3.0,No
CUST-1781,Female,74,Delhi,37,Basic,524.37,1 Year,Credit Card,0,No,3.0,No
CUST-1625,Female,66,DELHI,13,Standard,895.12,2 Year,Credit Card,5,No,2.0,Yes
CUST-1448,Female,43,Bengaluru,18,Basic,436.45,Month-to-Month,UPI,2,Yes,2.0,Yes
CUST-1718,Female,63,Bengaluru,25,Standard,855.0,1 Year,UPI,0,No,2.0,Yes
CUST-1386,Female,26,Bengaluru,59,Standard,951.76,Month-to-Month,UPI,2,Yes,5.0,No
CUST-1020,Male,34,Bengaluru,9,Basic,511.22,2 Year,,0,No,3.0,No
CUST-1604,Male,59,Bengaluru,6,Standard,905.67,Month-to-Month,Credit Card,2,No,5.0,Yes
CUST-1352,Female,47,Hyderabad,34,Basic,477.82,2 Year,,3,No,3.0,No
CUST-1656,Male,59,chennai,21,Premium,1291.09,1 Year,Cash,4,Yes,2.0,No
CUST-1343,Male,27,delhi,19,Standard,1010.12,Month-to-Month,UPI,0,No,5.0,No
CUST-2056,Male,57,bengaluru,1,Standard,851.78,Month-to-Month,Credit Card,2,No,2.0,Yes
CUST-1957,Female,45,DELHI,18,Premium,1260.16,Month-to-Month,Credit Card,1,Yes,3.0,No
CUST-1911,Female,51,Mumbai,10,Premium,1281.06,Month-to-Month,Net Banking,2,No,5.0,Yes
CUST-1657,Male,25,Mumbai,51,Standard,936.68,1 Year,Credit Card,0,No,2.0,Yes
CUST-1157,Female,58,Delhi,6,Standard,941.84,1 Year,Cash,2,No,4.0,No
CUST-1674,Female,53,Mumbai,32,Standard,943.52,Month-to-Month,Credit Card,3,Yes,4.0,Yes
CUST-1847,Male,35,mumbai,46,Standard,775.06,1 Year,Net Banking,2,No,1.0,No
CUST-1764,Female,55,Chennai,59,Standard,896.7,Month-to-Month,Net Banking,2,No,4.0,Yes
CUST-1346,Female,31,Chennai,40,Basic,496.29,2 Year,Credit Card,3,No,,No
CUST-1578,Female,70,Delhi,27,Standard,885.63,Month-to-Month,Credit Card,2,No,4.0,No
CUST-1933,Female,60,Bengaluru,22,Basic,494.38,Month-to-Month,Credit Card,1,No,3.0,Yes
CUST-1283,Male,56,BENGALURU,9,Basic,445.46,Month-to-Month,Credit Card,5,No,3.0,Yes
CUST-1302,Female,47,bengaluru,6,Premium,1374.4,1 Year,Net Banking,2,No,4.0,No
CUST-1713,Male,58,Delhi,54,Basic,577.68,Month-to-Month,Net Banking,0,No,2.0,Yes
CUST-1946,Male,67,Pune,55,Basic,479.45,1 Year,UPI,0,Yes,3.0,No
CUST-1287,Male,75,DELHI,23,Standard,928.2,Month-to-Month,Credit Card,4,Yes,4.0,No
CUST-2167,Female,31,chennai,54,Standard,791.56,Month-to-Month,UPI,2,No,4.0,No
CUST-1370,Male,29,Delhi,7,Basic,541.18,Month-to-Month,Credit Card,1,No,3.0,Yes
CUST-1451,Female,47,Bengaluru,45,Premium,1165.59,Month-to-Month,UPI,2,Yes,1.0,Yes
CUST-2147,Female,19,Chennai,39,Standard,877.7,1 Year,UPI,4,No,2.0,No
CUST-1166,Female,19,Delhi,37,Premium,1321.7,1 Year,Net Banking,2,Yes,1.0,No
CUST-1902,Male,63,Mumbai,2,Basic,521.9,1 Year,UPI,3,Yes,4.0,No
CUST-1313,Male,62,mumbai,42,Standard,931.73,Month-to-Month,Net Banking,2,No,4.0,No
CUST-2055,Female,75,MUMBAI,33,Basic,508.13,Month-to-Month,Credit Card,0,Yes,4.0,No
CUST-1473,Male,65,Bengaluru,31,Standard,897.9,1 Year,Credit Card,2,No,3.0,No
CUST-1373,Male,66,Chennai,26,Premium,1222.01,Month-to-Month,Credit Card,0,No,1.0,Yes
CUST-1415,Female,48,Pune,29,Premium,1308.87,1 Year,Cash,0,No,3.0,No
CUST-1857,Male,59,bengaluru,50,Basic,500.37,Month-to-Month,Credit Card,0,Yes,5.0,No
CUST-1167,Male,55,BENGALURU,9,Basic,381.61,Month-to-Month,Cash,2,Yes,2.0,No
CUST-1970,Male,56,Mumbai,18,Basic,546.12,Month-to-Month,Net Banking,0,Yes,3.0,Yes
CUST-1325,Female,34,bengaluru,28,Basic,489.0,Month-to-Month,Credit Card,4,Yes,3.0,Yes
CUST-1284,Male,59,Delhi,29,Basic,533.62,1 Year,Net Banking,0,No,5.0,No
CUST-1527,Male,49,delhi,22,Standard,1014.64,2 Year,UPI,2,No,5.0,No
CUST-1854,Female,39,delhi,34,Basic,521.09,Month-to-Month,Cash,1,No,2.0,Yes
CUST-1182,Male,23,Bengaluru,60,Basic,467.15,1 Year,UPI,4,No,2.0,No
CUST-2125,Female,42,Bengaluru,11,Standard,737.4,1 Year,UPI,1,Yes,5.0,No
CUST-1079,Male,63,DELHI,54,Basic,503.88,2 Year,UPI,4,No,3.0,Yes
CUST-2078,Female,25,Bengaluru,28,Standard,930.53,1 Year,,2,Yes,3.0,Yes
CUST-1383,Female,67,Bengaluru,17,Premium,1383.65,1 Year,UPI,2,No,2.0,No
CUST-2129,Male,67,BENGALURU,32,Basic,566.43,1 Year,Credit Card,1,No,3.0,No
CUST-1830,Male,40,delhi,15,Premium,1293.03,Month-to-Month,,2,No,5.0,Yes
CUST-1849,Male,23,Mumbai,34,Premium,1338.49,Month-to-Month,,3,No,4.0,Yes
CUST-1428,Female,67,Delhi,40,Basic,562.37,Month-to-Month,Net Banking,2,No,3.0,No
CUST-1096,Male,24,chennai,56,Standard,932.53,Month-to-Month,UPI,1,No,2.0,No
CUST-2163,Male,72,bengaluru,38,Basic,476.3,Month-to-Month,UPI,0,No,,No
CUST-1350,Female,27,Chennai,29,Standard,923.58,Month-to-Month,UPI,2,No,4.0,Yes
CUST-1879,Male,38,Pune,29,Basic,471.44,Month-to-Month,,0,No,2.0,No
CUST-1634,Female,71,delhi,48,Basic,429.47,Month-to-Month,Net Banking,2,No,5.0,No
CUST-1947,Male,48,Hyderabad,39,Basic,491.29,Month-to-Month,Credit Card,6,Yes,3.0,No
